Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City
1159641172864,75,48,844659,2024-06-07T21:10:02.000Z,4,3,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,10219,15851,10168,11028,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561955419,837,69594,591137,2024-06-13T23:31:32.000Z,5,383,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,138268,360606,160396,108046,203734,108881,123477,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561957049,13,13739,4800,2024-06-12T18:27:56.000Z,34,1665,Exfiltration,,BenignPositive,,,File,Impacted,98799,409,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,450,5,3586,,,5,66,,,,242,1445,10630
120259085868,1,318,184822,2024-06-08T14:52:29.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,3109,4128,3108,3255,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
549755816339,223,103285,15574,2024-06-03T04:02:32.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,4553,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
266287974399,488,19762,119291,2024-06-11T20:35:01.000Z,6,5,InitialAccess,T1566,FalsePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,94061,425863,453297,153085,92479,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1520418424546,0,135,946212,2024-06-10T23:08:18.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1271310322060,113,15467,61872,2024-06-06T15:35:32.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,77903,65498,70350,78816,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1005022351858,273,31068,51662,2024-06-14T21:12:17.000Z,1055,6732,CommandAndControl,T1071;T1571,BenignPositive,,,Ip,Related,98799,138268,62712,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
206158431788,21,465,615265,2024-06-08T23:17:57.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,5029,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1176821040829,7,3365,805,2024-05-27T07:07:24.000Z,21,69,Impact,,FalsePositive,,,Ip,Related,98799,138268,5336,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
515396077947,5,35,869736,2024-06-06T17:04:55.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,5746,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,36,53
1245540519731,1483,98883,1000942,2024-06-05T23:07:28.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1047972020356,956,48856,60190,2024-06-09T03:46:20.000Z,1,1,InitialAccess,T1566.002,FalsePositive,,,User,Impacted,98799,138268,360606,160396,44666,40331,45357,50256,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1434519078562,26,53661,32972,2024-06-16T06:20:09.000Z,31,597,Malware,,BenignPositive,,,File,Related,98799,2726,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,Phish,6304,9126,3586,,,5,66,,Suspicious,Malicious,242,1445,10630
1511828492198,20,1443,113,2024-05-31T04:15:57.000Z,79,423,Impact,,BenignPositive,,,Ip,Related,98799,138268,22974,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
867583397039,775,108972,550391,2024-06-03T12:26:00.000Z,81,2067,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,5397,7607,5348,5786,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1254130452399,39,74071,22401,2024-06-03T03:04:39.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,441377,43005,98305,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
773094115292,19,9920,34208,2024-06-06T08:32:14.000Z,258,218,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,245,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
188978563521,5,29,522737,2024-06-06T04:08:23.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,13,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,6,23,26
455266535024,1,41,859765,2024-06-10T16:00:20.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,3369,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
1563368100023,30,145159,442378,2024-06-04T15:57:15.000Z,237,51888,Exfiltration,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
962072675970,1,320,126434,2024-06-04T16:19:22.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
335007450731,26,16720,1103127,2024-06-09T06:11:45.000Z,346,353,Ransomware,,BenignPositive,,,Machine,Impacted,1,138268,360606,160396,441377,673934,425863,453297,1,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,16,,Suspicious,Suspicious,242,1445,10630
34359741028,375,3191,735,2024-06-09T20:56:56.000Z,203,170,Collection,T1005,FalsePositive,,,User,Impacted,98799,138268,360606,160396,441377,673934,425863,9934,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
635655161069,192,89585,359198,2024-06-06T10:35:48.000Z,130,110,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,7408,26742,7511,7962,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1640677507931,61,284985,587095,2024-06-12T17:40:32.000Z,5,31,SuspiciousActivity,,FalsePositive,,,Ip,Related,98799,138268,235,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
188978562350,117,342,1338810,2024-06-03T20:52:16.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,5150,7170,5142,5306,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
523986010536,64,39542,29075,2024-06-13T09:23:16.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,20563,18159,20550,23287,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
627065226299,16,35627,62408,2024-06-03T20:21:53.000Z,24,73,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,615068,425863,453297,153085,455830,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1597727834451,142,441023,354413,2024-06-13T11:01:42.000Z,112,24658,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,78973,425863,453297,153085,72679,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1477468753203,35,936,499174,2024-06-05T19:21:31.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
60129542195,6,3314,2172,2024-05-31T13:51:42.000Z,17,1675,Impact,,BenignPositive,,,Ip,Related,98799,138268,6027,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1254130453409,188,235861,448914,2024-06-10T19:36:47.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,3160372428.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
558345750163,484,144037,475247,2024-06-04T00:43:44.000Z,2,2,CommandAndControl,,TruePositive,,,Machine,Impacted,34902,138268,360606,160396,441377,673934,425863,453297,43364,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
188978564216,110,226,987516,2024-06-03T06:53:58.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,960,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,21,1445,10630
68719478487,0,79,406170,2024-06-04T23:18:18.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1623497639997,49,110861,117593,2024-06-05T02:24:20.000Z,6,5,InitialAccess,T1566,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,2318,425863,453297,153085,72641,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1022202220594,24,14488,579587,2024-06-10T22:55:33.000Z,5,21,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,138268,360606,160396,555,741,547,594,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1640677509692,954,52007,156314,2024-06-14T19:48:43.000Z,6,5,InitialAccess,T1566,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,192356,425863,453297,153085,177456,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1374389536496,26,71227,1580483,2024-06-10T15:49:19.000Z,31,6707,Malware,,BenignPositive,,,File,Related,98799,4884,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,Shaloti,4115,9,3586,,,5,66,,Suspicious,Malicious,242,1445,10630
515396077487,19,32866,34082,2024-06-10T20:45:20.000Z,258,218,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,274,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
188978564216,110,226,893936,2024-06-04T01:55:43.000Z,4,3,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,380,499,372,408,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
670014899155,18,393463,429919,2024-06-17T02:19:54.000Z,181,5974,Exfiltration,,FalsePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,5065,1706,3586,,,5,66,,,,242,1445,10630
773094115293,19,5396,2035,2024-06-04T09:07:49.000Z,23,16,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,350,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
695784705999,14,3807,2800,2024-05-21T23:50:03.000Z,29,20,Impact,,TruePositive,,,Ip,Related,98799,138268,8019,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1271310323827,24,132254,346709,2024-06-11T22:37:16.000Z,5,21,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,138268,360606,160396,4445,6126,4449,4729,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1151051239422,20,981,119,2024-05-23T14:05:51.000Z,59,10,Impact,,FalsePositive,,,Ip,Related,98799,138268,119,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1271310321413,0,173,1302781,2024-06-04T12:38:50.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,Ip,Related,98799,138268,400,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,57,107,139
188978562368,193,27415,626223,2024-06-13T23:10:59.000Z,44,114,UnwantedSoftware,,BenignPositive,,,Process,Related,98799,56,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,45,212,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
962072676053,26,12691,1101518,2024-06-07T08:57:11.000Z,346,353,Ransomware,,BenignPositive,,,Machine,Impacted,1,138268,360606,160396,441377,673934,425863,453297,1,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
824633725745,91,25567,442572,2024-06-14T01:52:08.000Z,467,49408,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,400098,425863,453297,153085,54313,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
335007452982,14,2229,229,2024-05-26T17:44:01.000Z,41,331,Impact,,TruePositive,,,Ip,Related,98799,138268,8298,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1082331760380,0,333,393050,2024-06-04T09:01:46.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1494648619047,6,181403,620297,2024-06-11T14:39:20.000Z,3,4,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,21631,35427,22029,12524,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
335007453624,9,3205,21219,2024-06-03T16:09:52.000Z,40,9786,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,8914,425863,453297,153085,76086,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1657857378994,8,32538,266302,2024-06-12T23:20:49.000Z,3,4,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,82312,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
352187319628,1006,549601,794072,2024-06-14T00:28:38.000Z,742,67211,Exfiltration,,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,138268,360606,160396,16089,27203,16344,17711,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1090921696279,55,316924,735924,2024-06-05T12:32:17.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,1066,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
893353202297,667,14134,456555,2024-06-03T22:38:53.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,284,190,274,309,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
575525620868,76,189,882243,2024-06-06T03:56:36.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,63334,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,3,1445,10630
1176821042275,210,1176,920,2024-06-09T18:35:24.000Z,27,18,Discovery,T1087;T1087.002,FalsePositive,,,User,Impacted,98799,138268,360606,160396,223952,673934,425863,224014,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
352187319838,41,272220,1567646,2024-06-14T10:09:07.000Z,330,804,DefenseEvasion,T1078;T1078.004,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,138268,360606,160396,7657,11241,7676,8216,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1374389538768,57,18362,35825,2024-06-11T20:39:58.000Z,46,14885,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,3267,4364,3277,3444,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
901943133951,0,204,104508,2024-06-04T09:56:53.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,7768,11564,7785,8404,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1614907707844,92,56057,140606,2024-06-11T23:54:00.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,75299,51613,72137,51230,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1666447314863,10,2409,190,2024-05-20T04:42:48.000Z,12,52,Impact,,TruePositive,,,Ip,Related,98799,138268,28734,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1520418424546,0,135,1331073,2024-06-10T17:58:37.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,3598,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
292057777455,44,27058,10339,2024-06-07T08:34:30.000Z,50,36,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,14026,425863,453297,153085,41939,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
816043791031,9,64,653406,2024-06-13T12:42:32.000Z,40,24859,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,538498,425863,453297,153085,75590,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
644245097861,2,9019,3210,2024-06-07T05:37:10.000Z,18,14,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,61488,17492,3586,,,5,66,,,,242,1445,10630
214748366527,84,262884,213795,2024-06-04T00:52:14.000Z,68,304,Exfiltration,,TruePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,119,24,3586,,,5,66,,,,242,1445,10630
1709396988870,46,494585,675449,2024-06-12T18:24:12.000Z,217,194,Execution,,TruePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,1112,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
841813595045,276,4157,241625,2024-06-13T11:22:42.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,44899,39080,46990,47490,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
1073741828080,10,1653,37,2024-05-21T03:26:49.000Z,12,67,Impact,,TruePositive,,,Ip,Related,98799,138268,562,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
841813593658,550,3700,659960,2024-06-10T23:09:52.000Z,35,23,InitialAccess,T1566,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,6670,425863,453297,153085,156226,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
738734377691,8,30942,734462,2024-06-16T07:47:02.000Z,3,4,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,138268,360606,160396,28,41,26,31,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
309237650430,123,288,2,2024-06-03T11:48:56.000Z,27,18,Discovery,T1087;T1087.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,298275,356674,276725,229756,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
1537598294149,13,11953,7941,2024-06-06T11:18:44.000Z,34,1060,Exfiltration,,BenignPositive,,,File,Impacted,98799,533,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,590,5,3586,,,5,66,,,,242,1445,10630
1374389536423,1,39,1176820,2024-06-04T21:23:03.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,8684,13094,8670,9348,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1623497639908,23,415,164509,2024-06-04T15:11:15.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
936302875486,3874,42971,957030,2024-06-05T23:16:29.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,138268,112266,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,9,37
566935684727,1,54,499188,2024-06-03T12:53:07.000Z,7,6,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1142461300738,25,106,111874,2024-06-12T07:19:12.000Z,67,27325,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,17305,8131,17240,18253,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
257698040573,8,10497,472387,2024-06-10T09:05:45.000Z,3,4,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,4511,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
472446404492,122,212854,194978,2024-06-06T10:19:29.000Z,3,4,SuspiciousActivity,,FalsePositive,,,Url,Related,98799,138268,360606,694,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1228360648674,19,649,2241,2024-06-01T16:04:07.000Z,23,16,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,248,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1108101564151,0,418,512623,2024-06-03T01:00:53.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1022202221055,9,336,56939,2024-06-05T12:19:47.000Z,164,19466,Exfiltration,,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,3650,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1219770712344,11,429403,947655,2024-06-13T10:47:25.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1597727836603,28,166899,220411,2024-06-08T21:18:12.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,137418,425863,453297,153085,153983,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630
1305670059931,23,107,828945,2024-06-06T16:45:47.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,1859,2472,1863,1961,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
721554506881,16,74898,77274,2024-06-12T06:07:05.000Z,24,73,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,295592,425863,453297,153085,400737,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
180388626498,6,2505,1530,2024-06-02T03:49:26.000Z,17,677,Impact,,BenignPositive,,,Ip,Related,98799,138268,13899,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1606317770465,0,92,542419,2024-06-08T12:30:19.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,2032,2706,2039,2140,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561956622,0,90,53876,2024-06-08T15:08:50.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,6,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,8,10,7
790273984959,5,274,414747,2024-06-11T14:43:09.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,1022,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,14,25,245
455266534204,61,5398,240006,2024-06-11T22:01:01.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,77865,152211,76955,73000,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
627065229844,2068,90923,939749,2024-06-03T10:45:44.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
163208759772,656,526782,1382005,2024-06-07T18:24:51.000Z,5,1826,SuspiciousActivity,,FalsePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
